STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-203-0-11514,TMA,1843,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1843,21:00,L(0),12.0,,,
0-203-0-11514,TMA,1843,21:00,L(0),12.0,,,
0-203-0-11514,TMA,1843,21:00,L(0),12.0,,,
0-203-0-11514,TMA,1843,21:00,L(0),12.0,,,
0-203-0-11514,TMA,1843,21:00,MAX,28.9,,,
0-203-0-11514,TMA,1843,21:00,MAX,28.9,,,
0-203-0-11514,TMA,1843,21:00,MAX,28.9,,,
0-203-0-11514,TMA,1843,21:00,MAX,28.9,,,
0-203-0-11514,TMA,1843,21:00,MIN,-5.6,,,
0-203-0-11514,TMA,1843,21:00,MIN,-5.6,,,
0-203-0-11514,TMA,1843,21:00,MIN,-5.6,,,
0-203-0-11514,TMA,1843,21:00,MIN,-5.6,,,
0-203-0-11514,TMA,1844,21:00,AVG,11.4,,,
0-203-0-11514,TMA,1844,21:00,AVG,11.4,,,
0-203-0-11514,TMA,1844,21:00,AVG,11.4,,,
0-203-0-11514,TMA,1844,21:00,AVG,11.4,,,
0-203-0-11514,TMA,1844,21:00,GE(25),8.0,,,
0-203-0-11514,TMA,1844,21:00,GE(25),8.0,,,
0-203-0-11514,TMA,1844,21:00,GE(25),8.0,,,
0-203-0-11514,TMA,1844,21:00,GE(25),8.0,,,
0-203-0-11514,TMA,1844,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1844,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1844,21:00,L(0),37.0,,,
0-203-0-11514,TMA,1844,21:00,L(0),37.0,,,
0-203-0-11514,TMA,1844,21:00,L(0),37.0,,,
0-203-0-11514,TMA,1844,21:00,L(0),37.0,,,
0-203-0-11514,TMA,1844,21:00,MAX,29.5,,,
0-203-0-11514,TMA,1844,21:00,MAX,29.5,,,
0-203-0-11514,TMA,1844,21:00,MAX,29.5,,,
0-203-0-11514,TMA,1844,21:00,MAX,29.5,,,
0-203-0-11514,TMA,1844,21:00,MIN,-7.1,,,
0-203-0-11514,TMA,1844,21:00,MIN,-7.1,,,
0-203-0-11514,TMA,1844,21:00,MIN,-7.1,,,
0-203-0-11514,TMA,1844,21:00,MIN,-7.1,,,
0-203-0-11514,TMA,1845,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1845,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1845,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1845,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1845,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1845,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1845,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1845,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1845,21:00,GE(30),3.0,,,
0-203-0-11514,TMA,1845,21:00,GE(30),3.0,,,
0-203-0-11514,TMA,1845,21:00,GE(30),3.0,,,
0-203-0-11514,TMA,1845,21:00,GE(30),3.0,,,
0-203-0-11514,TMA,1845,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1845,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1845,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1845,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1845,21:00,GE(35),1.0,,,
0-203-0-11514,TMA,1845,21:00,GE(35),1.0,,,
0-203-0-11514,TMA,1845,21:00,GE(35),1.0,,,
0-203-0-11514,TMA,1845,21:00,GE(35),1.0,,,
0-203-0-11514,TMA,1845,21:00,L(0),42.0,,,
0-203-0-11514,TMA,1845,21:00,L(0),42.0,,,
0-203-0-11514,TMA,1845,21:00,L(0),42.0,,,
0-203-0-11514,TMA,1845,21:00,L(0),42.0,,,
0-203-0-11514,TMA,1845,21:00,MAX,35.0,,,
0-203-0-11514,TMA,1845,21:00,MAX,35.0,,,
0-203-0-11514,TMA,1845,21:00,MAX,35.0,,,
0-203-0-11514,TMA,1845,21:00,MAX,35.0,,,
0-203-0-11514,TMA,1845,21:00,MIN,-11.6,,,
0-203-0-11514,TMA,1845,21:00,MIN,-11.6,,,
0-203-0-11514,TMA,1845,21:00,MIN,-11.6,,,
0-203-0-11514,TMA,1845,21:00,MIN,-11.6,,,
0-203-0-11514,TMA,1846,21:00,AVG,13.5,,,
0-203-0-11514,TMA,1846,21:00,AVG,13.5,,,
0-203-0-11514,TMA,1846,21:00,AVG,13.5,,,
0-203-0-11514,TMA,1846,21:00,AVG,13.5,,,
0-203-0-11514,TMA,1846,21:00,GE(25),44.0,,,
0-203-0-11514,TMA,1846,21:00,GE(25),44.0,,,
0-203-0-11514,TMA,1846,21:00,GE(25),44.0,,,
0-203-0-11514,TMA,1846,21:00,GE(25),44.0,,,
0-203-0-11514,TMA,1846,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1846,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1846,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1846,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1846,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1846,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1846,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1846,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1846,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1846,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1846,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1846,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1846,21:00,L(0),31.0,,,
0-203-0-11514,TMA,1846,21:00,L(0),31.0,,,
0-203-0-11514,TMA,1846,21:00,L(0),31.0,,,
0-203-0-11514,TMA,1846,21:00,L(0),31.0,,,
0-203-0-11514,TMA,1846,21:00,MAX,30.9,*,,
0-203-0-11514,TMA,1846,21:00,MAX,30.9,*,,
0-203-0-11514,TMA,1846,21:00,MAX,30.9,*,,
0-203-0-11514,TMA,1846,21:00,MAX,30.9,*,,
0-203-0-11514,TMA,1846,21:00,MIN,-9.5,,,
0-203-0-11514,TMA,1846,21:00,MIN,-9.5,,,
0-203-0-11514,TMA,1846,21:00,MIN,-9.5,,,
0-203-0-11514,TMA,1846,21:00,MIN,-9.5,,,
0-203-0-11514,TMA,1847,21:00,AVG,11.3,,,
0-203-0-11514,TMA,1847,21:00,AVG,11.3,,,
0-203-0-11514,TMA,1847,21:00,AVG,11.3,,,
0-203-0-11514,TMA,1847,21:00,AVG,11.3,,,
0-203-0-11514,TMA,1847,21:00,GE(25),28.0,,,
0-203-0-11514,TMA,1847,21:00,GE(25),28.0,,,
0-203-0-11514,TMA,1847,21:00,GE(25),28.0,,,
0-203-0-11514,TMA,1847,21:00,GE(25),28.0,,,
0-203-0-11514,TMA,1847,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1847,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1847,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1847,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1847,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1847,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1847,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1847,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1847,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1847,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1847,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1847,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1847,21:00,L(0),44.0,,,
0-203-0-11514,TMA,1847,21:00,L(0),44.0,,,
0-203-0-11514,TMA,1847,21:00,L(0),44.0,,,
0-203-0-11514,TMA,1847,21:00,L(0),44.0,,,
0-203-0-11514,TMA,1847,21:00,MAX,30.8,,,
0-203-0-11514,TMA,1847,21:00,MAX,30.8,,,
0-203-0-11514,TMA,1847,21:00,MAX,30.8,,,
0-203-0-11514,TMA,1847,21:00,MAX,30.8,,,
0-203-0-11514,TMA,1847,21:00,MIN,-9.3,,,
0-203-0-11514,TMA,1847,21:00,MIN,-9.3,,,
0-203-0-11514,TMA,1847,21:00,MIN,-9.3,,,
0-203-0-11514,TMA,1847,21:00,MIN,-9.3,,,
0-203-0-11514,TMA,1848,21:00,AVG,12.6,,,
0-203-0-11514,TMA,1848,21:00,AVG,12.6,,,
0-203-0-11514,TMA,1848,21:00,AVG,12.6,,,
0-203-0-11514,TMA,1848,21:00,AVG,12.6,,,
0-203-0-11514,TMA,1848,21:00,GE(25),31.0,,,
0-203-0-11514,TMA,1848,21:00,GE(25),31.0,,,
0-203-0-11514,TMA,1848,21:00,GE(25),31.0,,,
0-203-0-11514,TMA,1848,21:00,GE(25),31.0,,,
0-203-0-11514,TMA,1848,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1848,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1848,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1848,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1848,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1848,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1848,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1848,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1848,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1848,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1848,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1848,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1848,21:00,L(0),45.0,,,
0-203-0-11514,TMA,1848,21:00,L(0),45.0,,,
0-203-0-11514,TMA,1848,21:00,L(0),45.0,,,
0-203-0-11514,TMA,1848,21:00,L(0),45.0,,,
0-203-0-11514,TMA,1848,21:00,MAX,31.3,,,
0-203-0-11514,TMA,1848,21:00,MAX,31.3,,,
0-203-0-11514,TMA,1848,21:00,MAX,31.3,,,
0-203-0-11514,TMA,1848,21:00,MAX,31.3,,,
0-203-0-11514,TMA,1848,21:00,MIN,-14.5,,,
0-203-0-11514,TMA,1848,21:00,MIN,-14.5,,,
0-203-0-11514,TMA,1848,21:00,MIN,-14.5,,,
0-203-0-11514,TMA,1848,21:00,MIN,-14.5,,,
0-203-0-11514,TMA,1849,21:00,AVG,11.8,,,
0-203-0-11514,TMA,1849,21:00,AVG,11.8,,,
0-203-0-11514,TMA,1849,21:00,AVG,11.8,,,
0-203-0-11514,TMA,1849,21:00,AVG,11.8,,,
0-203-0-11514,TMA,1849,21:00,GE(25),19.0,,,
0-203-0-11514,TMA,1849,21:00,GE(25),19.0,,,
0-203-0-11514,TMA,1849,21:00,GE(25),19.0,,,
0-203-0-11514,TMA,1849,21:00,GE(25),19.0,,,
0-203-0-11514,TMA,1849,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1849,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1849,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1849,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1849,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1849,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1849,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1849,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1849,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1849,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1849,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1849,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1849,21:00,L(0),40.0,,,
0-203-0-11514,TMA,1849,21:00,L(0),40.0,,,
0-203-0-11514,TMA,1849,21:00,L(0),40.0,,,
0-203-0-11514,TMA,1849,21:00,L(0),40.0,,,
0-203-0-11514,TMA,1849,21:00,MAX,30.7,,,
0-203-0-11514,TMA,1849,21:00,MAX,30.7,,,
0-203-0-11514,TMA,1849,21:00,MAX,30.7,,,
0-203-0-11514,TMA,1849,21:00,MAX,30.7,,,
0-203-0-11514,TMA,1849,21:00,MIN,-17.3,,,
0-203-0-11514,TMA,1849,21:00,MIN,-17.3,,,
0-203-0-11514,TMA,1849,21:00,MIN,-17.3,,,
0-203-0-11514,TMA,1849,21:00,MIN,-17.3,,,
0-203-0-11514,TMA,1850,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1850,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1850,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1850,21:00,AVG,12.1,,,
0-203-0-11514,TMA,1850,21:00,GE(25),22.0,,,
0-203-0-11514,TMA,1850,21:00,GE(25),22.0,,,
0-203-0-11514,TMA,1850,21:00,GE(25),22.0,,,
0-203-0-11514,TMA,1850,21:00,GE(25),22.0,,,
0-203-0-11514,TMA,1850,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1850,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1850,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1850,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1850,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1850,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1850,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1850,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1850,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1850,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1850,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1850,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1850,21:00,L(0),34.0,,,
0-203-0-11514,TMA,1850,21:00,L(0),34.0,,,
0-203-0-11514,TMA,1850,21:00,L(0),34.0,,,
0-203-0-11514,TMA,1850,21:00,L(0),34.0,,,
0-203-0-11514,TMA,1850,21:00,MAX,30.6,,,
0-203-0-11514,TMA,1850,21:00,MAX,30.6,,,
0-203-0-11514,TMA,1850,21:00,MAX,30.6,,,
0-203-0-11514,TMA,1850,21:00,MAX,30.6,,,
0-203-0-11514,TMA,1850,21:00,MIN,-21.5,,,
0-203-0-11514,TMA,1850,21:00,MIN,-21.5,,,
0-203-0-11514,TMA,1850,21:00,MIN,-21.5,,,
0-203-0-11514,TMA,1850,21:00,MIN,-21.5,,,
0-203-0-11514,TMA,1851,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1851,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1851,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1851,21:00,AVG,11.6,,,
0-203-0-11514,TMA,1851,21:00,GE(25),12.0,,,
0-203-0-11514,TMA,1851,21:00,GE(25),12.0,,,
0-203-0-11514,TMA,1851,21:00,GE(25),12.0,,,
0-203-0-11514,TMA,1851,21:00,GE(25),12.0,,,
0-203-0-11514,TMA,1851,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(30),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1851,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1851,21:00,L(0),32.0,,,
0-203-0-11514,TMA,1851,21:00,L(0),32.0,,,
0-203-0-11514,TMA,1851,21:00,L(0),32.0,,,
0-203-0-11514,TMA,1851,21:00,L(0),32.0,,,
0-203-0-11514,TMA,1851,21:00,MAX,28.6,,,
0-203-0-11514,TMA,1851,21:00,MAX,28.6,,,
0-203-0-11514,TMA,1851,21:00,MAX,28.6,,,
0-203-0-11514,TMA,1851,21:00,MAX,28.6,,,
0-203-0-11514,TMA,1851,21:00,MIN,-5.0,,,
0-203-0-11514,TMA,1851,21:00,MIN,-5.0,,,
0-203-0-11514,TMA,1851,21:00,MIN,-5.0,,,
0-203-0-11514,TMA,1851,21:00,MIN,-5.0,,,
0-203-0-11514,TMA,1852,21:00,AVG,13.6,,,
0-203-0-11514,TMA,1852,21:00,AVG,13.6,,,
0-203-0-11514,TMA,1852,21:00,AVG,13.6,,,
0-203-0-11514,TMA,1852,21:00,AVG,13.6,,,
0-203-0-11514,TMA,1852,21:00,GE(25),47.0,,,
0-203-0-11514,TMA,1852,21:00,GE(25),47.0,,,
0-203-0-11514,TMA,1852,21:00,GE(25),47.0,,,
0-203-0-11514,TMA,1852,21:00,GE(25),47.0,,,
0-203-0-11514,TMA,1852,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1852,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1852,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1852,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1852,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1852,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1852,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1852,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1852,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1852,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1852,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1852,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1852,21:00,L(0),6.0,,,
0-203-0-11514,TMA,1852,21:00,L(0),6.0,,,
0-203-0-11514,TMA,1852,21:00,L(0),6.0,,,
0-203-0-11514,TMA,1852,21:00,L(0),6.0,,,
0-203-0-11514,TMA,1852,21:00,MAX,31.9,,,
0-203-0-11514,TMA,1852,21:00,MAX,31.9,,,
0-203-0-11514,TMA,1852,21:00,MAX,31.9,,,
0-203-0-11514,TMA,1852,21:00,MAX,31.9,,,
0-203-0-11514,TMA,1852,21:00,MIN,-1.4,,,
0-203-0-11514,TMA,1852,21:00,MIN,-1.4,,,
0-203-0-11514,TMA,1852,21:00,MIN,-1.4,,,
0-203-0-11514,TMA,1852,21:00,MIN,-1.4,,,
0-203-0-11514,TMA,1853,21:00,AVG,10.9,,,
0-203-0-11514,TMA,1853,21:00,AVG,10.9,,,
0-203-0-11514,TMA,1853,21:00,AVG,10.9,,,
0-203-0-11514,TMA,1853,21:00,AVG,10.9,,,
0-203-0-11514,TMA,1853,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1853,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1853,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1853,21:00,GE(25),25.0,,,
0-203-0-11514,TMA,1853,21:00,GE(30),6.0,,,
0-203-0-11514,TMA,1853,21:00,GE(30),6.0,,,
0-203-0-11514,TMA,1853,21:00,GE(30),6.0,,,
0-203-0-11514,TMA,1853,21:00,GE(30),6.0,,,
0-203-0-11514,TMA,1853,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1853,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1853,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1853,21:00,GE(34),1.0,,,
0-203-0-11514,TMA,1853,21:00,GE(35),1.0,,,
0-203-0-11514,TMA,1853,21:00,GE(35),1.0,,,
0-203-0-11514,TMA,1853,21:00,GE(35),1.0,,,
0-203-0-11514,TMA,1853,21:00,GE(35),1.0,,,
0-203-0-11514,TMA,1853,21:00,L(0),63.0,,,
0-203-0-11514,TMA,1853,21:00,L(0),63.0,,,
0-203-0-11514,TMA,1853,21:00,L(0),63.0,,,
0-203-0-11514,TMA,1853,21:00,L(0),63.0,,,
0-203-0-11514,TMA,1853,21:00,MAX,35.3,,,
0-203-0-11514,TMA,1853,21:00,MAX,35.3,,,
0-203-0-11514,TMA,1853,21:00,MAX,35.3,,,
0-203-0-11514,TMA,1853,21:00,MAX,35.3,,,
0-203-0-11514,TMA,1853,21:00,MIN,-19.6,,,
0-203-0-11514,TMA,1853,21:00,MIN,-19.6,,,
0-203-0-11514,TMA,1853,21:00,MIN,-19.6,,,
0-203-0-11514,TMA,1853,21:00,MIN,-19.6,,,
0-203-0-11514,TMA,1854,21:00,AVG,12.3,,,
0-203-0-11514,TMA,1854,21:00,AVG,12.3,,,
0-203-0-11514,TMA,1854,21:00,AVG,12.3,,,
0-203-0-11514,TMA,1854,21:00,AVG,12.3,,,
0-203-0-11514,TMA,1854,21:00,GE(25),21.0,,,
0-203-0-11514,TMA,1854,21:00,GE(25),21.0,,,
0-203-0-11514,TMA,1854,21:00,GE(25),21.0,,,
0-203-0-11514,TMA,1854,21:00,GE(25),21.0,,,
0-203-0-11514,TMA,1854,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1854,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1854,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1854,21:00,GE(30),2.0,,,
0-203-0-11514,TMA,1854,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1854,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1854,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1854,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1854,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1854,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1854,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1854,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1854,21:00,L(0),29.0,,,
0-203-0-11514,TMA,1854,21:00,L(0),29.0,,,
0-203-0-11514,TMA,1854,21:00,L(0),29.0,,,
0-203-0-11514,TMA,1854,21:00,L(0),29.0,,,
0-203-0-11514,TMA,1854,21:00,MAX,30.7,,,
0-203-0-11514,TMA,1854,21:00,MAX,30.7,,,
0-203-0-11514,TMA,1854,21:00,MAX,30.7,,,
0-203-0-11514,TMA,1854,21:00,MAX,30.7,,,
0-203-0-11514,TMA,1854,21:00,MIN,-6.6,,,
0-203-0-11514,TMA,1854,21:00,MIN,-6.6,,,
0-203-0-11514,TMA,1854,21:00,MIN,-6.6,,,
0-203-0-11514,TMA,1854,21:00,MIN,-6.6,,,
0-203-0-11514,TMA,1855,21:00,AVG,11.0,,,
0-203-0-11514,TMA,1855,21:00,AVG,11.0,,,
0-203-0-11514,TMA,1855,21:00,AVG,11.0,,,
0-203-0-11514,TMA,1855,21:00,AVG,11.0,,,
0-203-0-11514,TMA,1855,21:00,GE(25),28.0,,,
0-203-0-11514,TMA,1855,21:00,GE(25),28.0,,,
0-203-0-11514,TMA,1855,21:00,GE(25),28.0,,,
0-203-0-11514,TMA,1855,21:00,GE(25),28.0,,,
0-203-0-11514,TMA,1855,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1855,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1855,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1855,21:00,GE(30),4.0,,,
0-203-0-11514,TMA,1855,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1855,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1855,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1855,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1855,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1855,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1855,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1855,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1855,21:00,L(0),66.0,,,
0-203-0-11514,TMA,1855,21:00,L(0),66.0,,,
0-203-0-11514,TMA,1855,21:00,L(0),66.0,,,
0-203-0-11514,TMA,1855,21:00,L(0),66.0,,,
0-203-0-11514,TMA,1855,21:00,MAX,32.7,,,
0-203-0-11514,TMA,1855,21:00,MAX,32.7,,,
0-203-0-11514,TMA,1855,21:00,MAX,32.7,,,
0-203-0-11514,TMA,1855,21:00,MAX,32.7,,,
0-203-0-11514,TMA,1855,21:00,MIN,-15.1,,,
0-203-0-11514,TMA,1855,21:00,MIN,-15.1,,,
0-203-0-11514,TMA,1855,21:00,MIN,-15.1,,,
0-203-0-11514,TMA,1855,21:00,MIN,-15.1,,,
0-203-0-11514,TMA,1856,21:00,AVG,12.5,,,
0-203-0-11514,TMA,1856,21:00,AVG,12.5,,,
0-203-0-11514,TMA,1856,21:00,AVG,12.5,,,
0-203-0-11514,TMA,1856,21:00,AVG,12.5,,,
0-203-0-11514,TMA,1856,21:00,GE(25),30.0,,,
0-203-0-11514,TMA,1856,21:00,GE(25),30.0,,,
0-203-0-11514,TMA,1856,21:00,GE(25),30.0,,,
0-203-0-11514,TMA,1856,21:00,GE(25),30.0,,,
0-203-0-11514,TMA,1856,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1856,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1856,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1856,21:00,GE(30),1.0,,,
0-203-0-11514,TMA,1856,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1856,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1856,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1856,21:00,GE(34),0.0,,,
0-203-0-11514,TMA,1856,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1856,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1856,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1856,21:00,GE(35),0.0,,,
0-203-0-11514,TMA,1856,21:00,L(0),30.0,,,
0-203-0-11514,TMA,1856,21:00,L(0),30.0,,,
0-203-0-11514,TMA,1856,21:00,L(0),30.0,,,
0-203-0-11514,TMA,1856,21:00,L(0),30.0,,,
0-203-0-11514,TMA,1856,21:00,MAX,30.1,,,
0-203-0-11514,TMA,1856,21:00,MAX,30.1,,,
0-203-0-11514,TMA,1856,21:00,MAX,30.1,,,
0-203-0-11514,TMA,1856,21:00,MAX,30.1,,,
0-203-0-11514,TMA,1856,21:00,MIN,-9.7,,,
0-203-0-11514,TMA,1856,21:00,MIN,-9.7,,,
0-203-0-11514,TMA,1856,21:00,MIN,-9.7,,,
0-203-0-11514,TMA,1856,21:00,MIN,-9.7,,,
0-203-0-11514,TMA,1857,21:00,AVG,12.7,,,
0-203-0-11514,TMA,1857,21:00,AVG,12.7,,,
0-203-0-11514,TMA,1857,21:00,AVG,12.7,,,
0-203-0-11514,TMA,1857,21:00,AVG,12.7,,,
0-203-0-11514,TMA,1857,21:00,GE(25),44.0,,,
0-203-0-11514,TMA,1857,21:00,GE(25),44.0,,,
0-203-0-11514,TMA,1857,21:00,GE(25),44.0,,,
0-203-0-11514,TMA,1857,21:00,GE(25),44.0,,,
0-203-0-11514,TMA,1857,21:00,GE(30),11.0,,,
0-203-0-11514,TMA,1857,21:00,GE(30),11.0,,,
0-203-0-11514,TMA,1857,21:00,GE(30),11.0,,,
