STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-203-0-11514,T,1900,14:00,MIN,-11.5,,,
0-203-0-11514,T,1900,14:00,MIN,-11.5,,,
0-203-0-11514,T,1900,14:00,MIN,-11.5,,,
0-203-0-11514,T,1900,21:00,AVG,9.2,,,
0-203-0-11514,T,1900,21:00,AVG,9.2,,,
0-203-0-11514,T,1900,21:00,AVG,9.2,,,
0-203-0-11514,T,1900,21:00,AVG,9.2,,,
0-203-0-11514,T,1900,21:00,MAX,27.8,,,
0-203-0-11514,T,1900,21:00,MAX,27.8,,,
0-203-0-11514,T,1900,21:00,MAX,27.8,,,
0-203-0-11514,T,1900,21:00,MAX,27.8,,,
0-203-0-11514,T,1900,21:00,MIN,-14.1,,,
0-203-0-11514,T,1900,21:00,MIN,-14.1,,,
0-203-0-11514,T,1900,21:00,MIN,-14.1,,,
0-203-0-11514,T,1900,21:00,MIN,-14.1,,,
0-203-0-11514,T,1901,AVG,AVG,8.7,,,
0-203-0-11514,T,1901,AVG,AVG,8.7,,,
0-203-0-11514,T,1901,AVG,AVG,8.7,,,
0-203-0-11514,T,1901,AVG,AVG,8.7,,,
0-203-0-11514,T,1901,AVG,MAX,25.1,,,
0-203-0-11514,T,1901,AVG,MAX,25.1,,,
0-203-0-11514,T,1901,AVG,MAX,25.1,,,
0-203-0-11514,T,1901,AVG,MAX,25.1,,,
0-203-0-11514,T,1901,AVG,MIN,-14.8,,,
0-203-0-11514,T,1901,AVG,MIN,-14.8,,,
0-203-0-11514,T,1901,AVG,MIN,-14.8,,,
0-203-0-11514,T,1901,AVG,MIN,-14.8,,,
0-203-0-11514,T,1901,07:00,AVG,6.6,,,
0-203-0-11514,T,1901,07:00,AVG,6.6,,,
0-203-0-11514,T,1901,07:00,AVG,6.6,,,
0-203-0-11514,T,1901,07:00,AVG,6.6,,,
0-203-0-11514,T,1901,07:00,MAX,21.8,,,
0-203-0-11514,T,1901,07:00,MAX,21.8,,,
0-203-0-11514,T,1901,07:00,MAX,21.8,,,
0-203-0-11514,T,1901,07:00,MAX,21.8,,,
0-203-0-11514,T,1901,07:00,MIN,-18.5,,,
0-203-0-11514,T,1901,07:00,MIN,-18.5,,,
0-203-0-11514,T,1901,07:00,MIN,-18.5,,,
0-203-0-11514,T,1901,07:00,MIN,-18.5,,,
0-203-0-11514,T,1901,14:00,AVG,11.5,,,
0-203-0-11514,T,1901,14:00,AVG,11.5,,,
0-203-0-11514,T,1901,14:00,AVG,11.5,,,
0-203-0-11514,T,1901,14:00,AVG,11.5,,,
0-203-0-11514,T,1901,14:00,MAX,31.4,,,
0-203-0-11514,T,1901,14:00,MAX,31.4,,,
0-203-0-11514,T,1901,14:00,MAX,31.4,,,
0-203-0-11514,T,1901,14:00,MAX,31.4,,,
0-203-0-11514,T,1901,14:00,MIN,-11.2,,,
0-203-0-11514,T,1901,14:00,MIN,-11.2,,,
0-203-0-11514,T,1901,14:00,MIN,-11.2,,,
0-203-0-11514,T,1901,14:00,MIN,-11.2,,,
0-203-0-11514,T,1901,21:00,AVG,8.3,,,
0-203-0-11514,T,1901,21:00,AVG,8.3,,,
0-203-0-11514,T,1901,21:00,AVG,8.3,,,
0-203-0-11514,T,1901,21:00,AVG,8.3,,,
0-203-0-11514,T,1901,21:00,MAX,24.1,,,
0-203-0-11514,T,1901,21:00,MAX,24.1,,,
0-203-0-11514,T,1901,21:00,MAX,24.1,,,
0-203-0-11514,T,1901,21:00,MAX,24.1,,,
0-203-0-11514,T,1901,21:00,MIN,-14.7,,,
0-203-0-11514,T,1901,21:00,MIN,-14.7,,,
0-203-0-11514,T,1901,21:00,MIN,-14.7,,,
0-203-0-11514,T,1901,21:00,MIN,-14.7,,,
0-203-0-11514,T,1902,AVG,AVG,8.2,,,
0-203-0-11514,T,1902,AVG,AVG,8.2,,,
0-203-0-11514,T,1902,AVG,AVG,8.2,,,
0-203-0-11514,T,1902,AVG,AVG,8.2,,,
0-203-0-11514,T,1902,AVG,MAX,25.9,,,
0-203-0-11514,T,1902,AVG,MAX,25.9,,,
0-203-0-11514,T,1902,AVG,MAX,25.9,,,
0-203-0-11514,T,1902,AVG,MAX,25.9,,,
0-203-0-11514,T,1902,AVG,MIN,-16.4,,,
0-203-0-11514,T,1902,AVG,MIN,-16.4,,,
0-203-0-11514,T,1902,AVG,MIN,-16.4,,,
0-203-0-11514,T,1902,AVG,MIN,-16.4,,,
0-203-0-11514,T,1902,07:00,AVG,6.2,,,
0-203-0-11514,T,1902,07:00,AVG,6.2,,,
0-203-0-11514,T,1902,07:00,AVG,6.2,,,
0-203-0-11514,T,1902,07:00,AVG,6.2,,,
0-203-0-11514,T,1902,07:00,MAX,22.9,,,
0-203-0-11514,T,1902,07:00,MAX,22.9,,,
0-203-0-11514,T,1902,07:00,MAX,22.9,,,
0-203-0-11514,T,1902,07:00,MAX,22.9,,,
0-203-0-11514,T,1902,07:00,MIN,-19.0,,,
0-203-0-11514,T,1902,07:00,MIN,-19.0,,,
0-203-0-11514,T,1902,07:00,MIN,-19.0,,,
0-203-0-11514,T,1902,07:00,MIN,-19.0,,,
0-203-0-11514,T,1902,14:00,AVG,10.9,,,
0-203-0-11514,T,1902,14:00,AVG,10.9,,,
0-203-0-11514,T,1902,14:00,AVG,10.9,,,
0-203-0-11514,T,1902,14:00,AVG,10.9,,,
0-203-0-11514,T,1902,14:00,MAX,29.4,,,
0-203-0-11514,T,1902,14:00,MAX,29.4,,,
0-203-0-11514,T,1902,14:00,MAX,29.4,,,
0-203-0-11514,T,1902,14:00,MAX,29.4,,,
0-203-0-11514,T,1902,14:00,MIN,-13.7,,,
0-203-0-11514,T,1902,14:00,MIN,-13.7,,,
0-203-0-11514,T,1902,14:00,MIN,-13.7,,,
0-203-0-11514,T,1902,14:00,MIN,-13.7,,,
0-203-0-11514,T,1902,21:00,AVG,7.9,,,
0-203-0-11514,T,1902,21:00,AVG,7.9,,,
0-203-0-11514,T,1902,21:00,AVG,7.9,,,
0-203-0-11514,T,1902,21:00,AVG,7.9,,,
0-203-0-11514,T,1902,21:00,MAX,26.5,,,
0-203-0-11514,T,1902,21:00,MAX,26.5,,,
0-203-0-11514,T,1902,21:00,MAX,26.5,,,
0-203-0-11514,T,1902,21:00,MAX,26.5,,,
0-203-0-11514,T,1902,21:00,MIN,-16.6,,,
0-203-0-11514,T,1902,21:00,MIN,-16.6,,,
0-203-0-11514,T,1902,21:00,MIN,-16.6,,,
0-203-0-11514,T,1902,21:00,MIN,-16.6,,,
0-203-0-11514,T,1903,AVG,AVG,9.6,,,
0-203-0-11514,T,1903,AVG,AVG,9.6,,,
0-203-0-11514,T,1903,AVG,AVG,9.6,,,
0-203-0-11514,T,1903,AVG,AVG,9.6,,,
0-203-0-11514,T,1903,AVG,MAX,22.6,,,
0-203-0-11514,T,1903,AVG,MAX,22.6,,,
0-203-0-11514,T,1903,AVG,MAX,22.6,,,
0-203-0-11514,T,1903,AVG,MAX,22.6,,,
0-203-0-11514,T,1903,AVG,MIN,-11.1,,,
0-203-0-11514,T,1903,AVG,MIN,-11.1,,,
0-203-0-11514,T,1903,AVG,MIN,-11.1,,,
0-203-0-11514,T,1903,AVG,MIN,-11.1,,,
0-203-0-11514,T,1903,07:00,AVG,7.4,,,
0-203-0-11514,T,1903,07:00,AVG,7.4,,,
0-203-0-11514,T,1903,07:00,AVG,7.4,,,
0-203-0-11514,T,1903,07:00,AVG,7.4,,,
0-203-0-11514,T,1903,07:00,MAX,20.2,,,
0-203-0-11514,T,1903,07:00,MAX,20.2,,,
0-203-0-11514,T,1903,07:00,MAX,20.2,,,
0-203-0-11514,T,1903,07:00,MAX,20.2,,,
0-203-0-11514,T,1903,07:00,MIN,-13.4,,,
0-203-0-11514,T,1903,07:00,MIN,-13.4,,,
0-203-0-11514,T,1903,07:00,MIN,-13.4,,,
0-203-0-11514,T,1903,07:00,MIN,-13.4,,,
0-203-0-11514,T,1903,14:00,AVG,12.3,,,
0-203-0-11514,T,1903,14:00,AVG,12.3,,,
0-203-0-11514,T,1903,14:00,AVG,12.3,,,
0-203-0-11514,T,1903,14:00,AVG,12.3,,,
0-203-0-11514,T,1903,14:00,MAX,28.4,,,
0-203-0-11514,T,1903,14:00,MAX,28.4,,,
0-203-0-11514,T,1903,14:00,MAX,28.4,,,
0-203-0-11514,T,1903,14:00,MAX,28.4,,,
0-203-0-11514,T,1903,14:00,MIN,-10.3,,,
0-203-0-11514,T,1903,14:00,MIN,-10.3,,,
0-203-0-11514,T,1903,14:00,MIN,-10.3,,,
0-203-0-11514,T,1903,14:00,MIN,-10.3,,,
0-203-0-11514,T,1903,21:00,AVG,9.2,,,
0-203-0-11514,T,1903,21:00,AVG,9.2,,,
0-203-0-11514,T,1903,21:00,AVG,9.2,,,
0-203-0-11514,T,1903,21:00,AVG,9.2,,,
0-203-0-11514,T,1903,21:00,MAX,23.1,,,
0-203-0-11514,T,1903,21:00,MAX,23.1,,,
0-203-0-11514,T,1903,21:00,MAX,23.1,,,
0-203-0-11514,T,1903,21:00,MAX,23.1,,,
0-203-0-11514,T,1903,21:00,MIN,-10.8,,,
0-203-0-11514,T,1903,21:00,MIN,-10.8,,,
0-203-0-11514,T,1903,21:00,MIN,-10.8,,,
0-203-0-11514,T,1903,21:00,MIN,-10.8,,,
0-203-0-11514,T,1904,AVG,AVG,9.8,,,
0-203-0-11514,T,1904,AVG,AVG,9.8,,,
0-203-0-11514,T,1904,AVG,AVG,9.8,,,
0-203-0-11514,T,1904,AVG,AVG,9.8,,,
0-203-0-11514,T,1904,AVG,MAX,26.9,,,
0-203-0-11514,T,1904,AVG,MAX,26.9,,,
0-203-0-11514,T,1904,AVG,MAX,26.9,,,
0-203-0-11514,T,1904,AVG,MAX,26.9,,,
0-203-0-11514,T,1904,AVG,MIN,-5.2,,,
0-203-0-11514,T,1904,AVG,MIN,-5.2,,,
0-203-0-11514,T,1904,AVG,MIN,-5.2,,,
0-203-0-11514,T,1904,AVG,MIN,-5.2,,,
0-203-0-11514,T,1904,07:00,AVG,7.7,,,
0-203-0-11514,T,1904,07:00,AVG,7.7,,,
0-203-0-11514,T,1904,07:00,AVG,7.7,,,
0-203-0-11514,T,1904,07:00,AVG,7.7,,,
0-203-0-11514,T,1904,07:00,MAX,23.2,,,
0-203-0-11514,T,1904,07:00,MAX,23.2,,,
0-203-0-11514,T,1904,07:00,MAX,23.2,,,
0-203-0-11514,T,1904,07:00,MAX,23.2,,,
0-203-0-11514,T,1904,07:00,MIN,-7.1,,,
0-203-0-11514,T,1904,07:00,MIN,-7.1,,,
0-203-0-11514,T,1904,07:00,MIN,-7.1,,,
0-203-0-11514,T,1904,07:00,MIN,-7.1,,,
0-203-0-11514,T,1904,14:00,AVG,12.4,,,
0-203-0-11514,T,1904,14:00,AVG,12.4,,,
0-203-0-11514,T,1904,14:00,AVG,12.4,,,
0-203-0-11514,T,1904,14:00,AVG,12.4,,,
0-203-0-11514,T,1904,14:00,MAX,32.6,,,
0-203-0-11514,T,1904,14:00,MAX,32.6,,,
0-203-0-11514,T,1904,14:00,MAX,32.6,,,
0-203-0-11514,T,1904,14:00,MAX,32.6,,,
0-203-0-11514,T,1904,14:00,MIN,-6.2,,,
0-203-0-11514,T,1904,14:00,MIN,-6.2,,,
0-203-0-11514,T,1904,14:00,MIN,-6.2,,,
0-203-0-11514,T,1904,14:00,MIN,-6.2,,,
0-203-0-11514,T,1904,21:00,AVG,9.5,,,
0-203-0-11514,T,1904,21:00,AVG,9.5,,,
0-203-0-11514,T,1904,21:00,AVG,9.5,,,
0-203-0-11514,T,1904,21:00,AVG,9.5,,,
0-203-0-11514,T,1904,21:00,MAX,26.8,,,
0-203-0-11514,T,1904,21:00,MAX,26.8,,,
0-203-0-11514,T,1904,21:00,MAX,26.8,,,
0-203-0-11514,T,1904,21:00,MAX,26.8,,,
0-203-0-11514,T,1904,21:00,MIN,-7.3,,,
0-203-0-11514,T,1904,21:00,MIN,-7.3,,,
0-203-0-11514,T,1904,21:00,MIN,-7.3,,,
0-203-0-11514,T,1904,21:00,MIN,-7.3,,,
0-203-0-11514,T,1905,AVG,AVG,9.3,,,
0-203-0-11514,T,1905,AVG,AVG,9.3,,,
0-203-0-11514,T,1905,AVG,AVG,9.3,,,
0-203-0-11514,T,1905,AVG,AVG,9.3,,,
0-203-0-11514,T,1905,AVG,MAX,27.4,,,
0-203-0-11514,T,1905,AVG,MAX,27.4,,,
0-203-0-11514,T,1905,AVG,MAX,27.4,,,
0-203-0-11514,T,1905,AVG,MAX,27.4,,,
0-203-0-11514,T,1905,AVG,MIN,-13.6,,,
0-203-0-11514,T,1905,AVG,MIN,-13.6,,,
0-203-0-11514,T,1905,AVG,MIN,-13.6,,,
0-203-0-11514,T,1905,AVG,MIN,-13.6,,,
0-203-0-11514,T,1905,07:00,AVG,7.3,,,
0-203-0-11514,T,1905,07:00,AVG,7.3,,,
0-203-0-11514,T,1905,07:00,AVG,7.3,,,
0-203-0-11514,T,1905,07:00,AVG,7.3,,,
0-203-0-11514,T,1905,07:00,MAX,23.9,,,
0-203-0-11514,T,1905,07:00,MAX,23.9,,,
0-203-0-11514,T,1905,07:00,MAX,23.9,,,
0-203-0-11514,T,1905,07:00,MAX,23.9,,,
0-203-0-11514,T,1905,07:00,MIN,-15.8,,,
0-203-0-11514,T,1905,07:00,MIN,-15.8,,,
0-203-0-11514,T,1905,07:00,MIN,-15.8,,,
0-203-0-11514,T,1905,07:00,MIN,-15.8,,,
0-203-0-11514,T,1905,14:00,AVG,11.8,,,
0-203-0-11514,T,1905,14:00,AVG,11.8,,,
0-203-0-11514,T,1905,14:00,AVG,11.8,,,
0-203-0-11514,T,1905,14:00,AVG,11.8,,,
0-203-0-11514,T,1905,14:00,MAX,34.2,,,
0-203-0-11514,T,1905,14:00,MAX,34.2,,,
0-203-0-11514,T,1905,14:00,MAX,34.2,,,
0-203-0-11514,T,1905,14:00,MAX,34.2,,,
0-203-0-11514,T,1905,14:00,MIN,-12.2,,,
0-203-0-11514,T,1905,14:00,MIN,-12.2,,,
0-203-0-11514,T,1905,14:00,MIN,-12.2,,,
0-203-0-11514,T,1905,14:00,MIN,-12.2,,,
0-203-0-11514,T,1905,21:00,AVG,8.9,,,
0-203-0-11514,T,1905,21:00,AVG,8.9,,,
0-203-0-11514,T,1905,21:00,AVG,8.9,,,
0-203-0-11514,T,1905,21:00,AVG,8.9,,,
0-203-0-11514,T,1905,21:00,MAX,26.0,,,
0-203-0-11514,T,1905,21:00,MAX,26.0,,,
0-203-0-11514,T,1905,21:00,MAX,26.0,,,
0-203-0-11514,T,1905,21:00,MAX,26.0,,,
0-203-0-11514,T,1905,21:00,MIN,-13.8,,,
0-203-0-11514,T,1905,21:00,MIN,-13.8,,,
0-203-0-11514,T,1905,21:00,MIN,-13.8,,,
0-203-0-11514,T,1905,21:00,MIN,-13.8,,,
0-203-0-11514,T,1906,AVG,AVG,9.6,,,
0-203-0-11514,T,1906,AVG,AVG,9.6,,,
0-203-0-11514,T,1906,AVG,AVG,9.6,,,
0-203-0-11514,T,1906,AVG,AVG,9.6,,,
0-203-0-11514,T,1906,AVG,MAX,26.2,,,
0-203-0-11514,T,1906,AVG,MAX,26.2,,,
0-203-0-11514,T,1906,AVG,MAX,26.2,,,
0-203-0-11514,T,1906,AVG,MAX,26.2,,,
0-203-0-11514,T,1906,AVG,MIN,-10.7,*,,
0-203-0-11514,T,1906,AVG,MIN,-10.7,*,,
0-203-0-11514,T,1906,AVG,MIN,-10.7,*,,
0-203-0-11514,T,1906,AVG,MIN,-10.7,*,,
0-203-0-11514,T,1906,07:00,AVG,7.5,,,
0-203-0-11514,T,1906,07:00,AVG,7.5,,,
0-203-0-11514,T,1906,07:00,AVG,7.5,,,
0-203-0-11514,T,1906,07:00,AVG,7.5,,,
0-203-0-11514,T,1906,07:00,MAX,22.5,,,
0-203-0-11514,T,1906,07:00,MAX,22.5,,,
0-203-0-11514,T,1906,07:00,MAX,22.5,,,
0-203-0-11514,T,1906,07:00,MAX,22.5,,,
0-203-0-11514,T,1906,07:00,MIN,-13.2,,,
0-203-0-11514,T,1906,07:00,MIN,-13.2,,,
0-203-0-11514,T,1906,07:00,MIN,-13.2,,,
0-203-0-11514,T,1906,07:00,MIN,-13.2,,,
0-203-0-11514,T,1906,14:00,AVG,12.2,,,
0-203-0-11514,T,1906,14:00,AVG,12.2,,,
0-203-0-11514,T,1906,14:00,AVG,12.2,,,
0-203-0-11514,T,1906,14:00,AVG,12.2,,,
0-203-0-11514,T,1906,14:00,MAX,32.3,,,
0-203-0-11514,T,1906,14:00,MAX,32.3,,,
0-203-0-11514,T,1906,14:00,MAX,32.3,,,
0-203-0-11514,T,1906,14:00,MAX,32.3,,,
0-203-0-11514,T,1906,14:00,MIN,-9.6,,,
0-203-0-11514,T,1906,14:00,MIN,-9.6,,,
0-203-0-11514,T,1906,14:00,MIN,-9.6,,,
0-203-0-11514,T,1906,14:00,MIN,-9.6,,,
0-203-0-11514,T,1906,21:00,AVG,9.3,,,
0-203-0-11514,T,1906,21:00,AVG,9.3,,,
0-203-0-11514,T,1906,21:00,AVG,9.3,,,
0-203-0-11514,T,1906,21:00,AVG,9.3,,,
0-203-0-11514,T,1906,21:00,MAX,26.1,,,
0-203-0-11514,T,1906,21:00,MAX,26.1,,,
0-203-0-11514,T,1906,21:00,MAX,26.1,,,
0-203-0-11514,T,1906,21:00,MAX,26.1,,,
0-203-0-11514,T,1906,21:00,MIN,-11.4,,,
0-203-0-11514,T,1906,21:00,MIN,-11.4,,,
0-203-0-11514,T,1906,21:00,MIN,-11.4,,,
0-203-0-11514,T,1906,21:00,MIN,-11.4,,,
0-203-0-11514,T,1907,AVG,AVG,9.2,,,
0-203-0-11514,T,1907,AVG,AVG,9.2,,,
0-203-0-11514,T,1907,AVG,AVG,9.2,,,
0-203-0-11514,T,1907,AVG,AVG,9.2,,,
0-203-0-11514,T,1907,AVG,MAX,25.4,,,
0-203-0-11514,T,1907,AVG,MAX,25.4,,,
0-203-0-11514,T,1907,AVG,MAX,25.4,,,
0-203-0-11514,T,1907,AVG,MAX,25.4,,,
0-203-0-11514,T,1907,AVG,MIN,-17.0,,,
0-203-0-11514,T,1907,AVG,MIN,-17.0,,,
0-203-0-11514,T,1907,AVG,MIN,-17.0,,,
0-203-0-11514,T,1907,AVG,MIN,-17.0,,,
0-203-0-11514,T,1907,07:00,AVG,7.1,,,
0-203-0-11514,T,1907,07:00,AVG,7.1,,,
0-203-0-11514,T,1907,07:00,AVG,7.1,,,
0-203-0-11514,T,1907,07:00,AVG,7.1,,,
0-203-0-11514,T,1907,07:00,MAX,21.2,,,
0-203-0-11514,T,1907,07:00,MAX,21.2,,,
0-203-0-11514,T,1907,07:00,MAX,21.2,,,
0-203-0-11514,T,1907,07:00,MAX,21.2,,,
0-203-0-11514,T,1907,07:00,MIN,-18.8,,,
0-203-0-11514,T,1907,07:00,MIN,-18.8,,,
0-203-0-11514,T,1907,07:00,MIN,-18.8,,,
0-203-0-11514,T,1907,07:00,MIN,-18.8,,,
0-203-0-11514,T,1907,14:00,AVG,11.9,,,
0-203-0-11514,T,1907,14:00,AVG,11.9,,,
0-203-0-11514,T,1907,14:00,AVG,11.9,,,
0-203-0-11514,T,1907,14:00,AVG,11.9,,,
0-203-0-11514,T,1907,14:00,MAX,31.8,,,
0-203-0-11514,T,1907,14:00,MAX,31.8,,,
0-203-0-11514,T,1907,14:00,MAX,31.8,,,
0-203-0-11514,T,1907,14:00,MAX,31.8,,,
0-203-0-11514,T,1907,14:00,MIN,-15.2,,,
0-203-0-11514,T,1907,14:00,MIN,-15.2,,,
0-203-0-11514,T,1907,14:00,MIN,-15.2,,,
0-203-0-11514,T,1907,14:00,MIN,-15.2,,,
0-203-0-11514,T,1907,21:00,AVG,8.8,,,
0-203-0-11514,T,1907,21:00,AVG,8.8,,,
0-203-0-11514,T,1907,21:00,AVG,8.8,,,
0-203-0-11514,T,1907,21:00,AVG,8.8,,,
0-203-0-11514,T,1907,21:00,MAX,24.3,,,
0-203-0-11514,T,1907,21:00,MAX,24.3,,,
0-203-0-11514,T,1907,21:00,MAX,24.3,,,
0-203-0-11514,T,1907,21:00,MAX,24.3,,,
0-203-0-11514,T,1907,21:00,MIN,-17.0,,,
0-203-0-11514,T,1907,21:00,MIN,-17.0,,,
0-203-0-11514,T,1907,21:00,MIN,-17.0,,,
0-203-0-11514,T,1907,21:00,MIN,-17.0,,,
0-203-0-11514,T,1908,AVG,AVG,8.7,,,
0-203-0-11514,T,1908,AVG,AVG,8.7,,,
0-203-0-11514,T,1908,AVG,AVG,8.7,,,
0-203-0-11514,T,1908,AVG,AVG,8.7,,,
0-203-0-11514,T,1908,AVG,MAX,25.9,,,
0-203-0-11514,T,1908,AVG,MAX,25.9,,,
0-203-0-11514,T,1908,AVG,MAX,25.9,,,
0-203-0-11514,T,1908,AVG,MAX,25.9,,,
0-203-0-11514,T,1908,AVG,MIN,-14.4,,,
0-203-0-11514,T,1908,AVG,MIN,-14.4,,,
0-203-0-11514,T,1908,AVG,MIN,-14.4,,,
0-203-0-11514,T,1908,AVG,MIN,-14.4,,,
0-203-0-11514,T,1908,07:00,AVG,6.6,,,
0-203-0-11514,T,1908,07:00,AVG,6.6,,,
0-203-0-11514,T,1908,07:00,AVG,6.6,,,
0-203-0-11514,T,1908,07:00,AVG,6.6,,,
0-203-0-11514,T,1908,07:00,MAX,22.4,,,
0-203-0-11514,T,1908,07:00,MAX,22.4,,,
0-203-0-11514,T,1908,07:00,MAX,22.4,,,
0-203-0-11514,T,1908,07:00,MAX,22.4,,,
0-203-0-11514,T,1908,07:00,MIN,-17.4,,,
0-203-0-11514,T,1908,07:00,MIN,-17.4,,,
0-203-0-11514,T,1908,07:00,MIN,-17.4,,,
0-203-0-11514,T,1908,07:00,MIN,-17.4,,,
0-203-0-11514,T,1908,14:00,AVG,11.4,,,
0-203-0-11514,T,1908,14:00,AVG,11.4,,,
0-203-0-11514,T,1908,14:00,AVG,11.4,,,
0-203-0-11514,T,1908,14:00,AVG,11.4,,,
0-203-0-11514,T,1908,14:00,MAX,31.6,,,
0-203-0-11514,T,1908,14:00,MAX,31.6,,,
0-203-0-11514,T,1908,14:00,MAX,31.6,,,
0-203-0-11514,T,1908,14:00,MAX,31.6,,,
0-203-0-11514,T,1908,14:00,MIN,-12.4,,,
0-203-0-11514,T,1908,14:00,MIN,-12.4,,,
0-203-0-11514,T,1908,14:00,MIN,-12.4,,,
0-203-0-11514,T,1908,14:00,MIN,-12.4,,,
0-203-0-11514,T,1908,21:00,AVG,8.3,,,
0-203-0-11514,T,1908,21:00,AVG,8.3,,,
0-203-0-11514,T,1908,21:00,AVG,8.3,,,
0-203-0-11514,T,1908,21:00,AVG,8.3,,,
0-203-0-11514,T,1908,21:00,MAX,26.1,,,
0-203-0-11514,T,1908,21:00,MAX,26.1,,,
0-203-0-11514,T,1908,21:00,MAX,26.1,,,
0-203-0-11514,T,1908,21:00,MAX,26.1,,,
0-203-0-11514,T,1908,21:00,MIN,-13.8,,,
0-203-0-11514,T,1908,21:00,MIN,-13.8,,,
0-203-0-11514,T,1908,21:00,MIN,-13.8,,,
0-203-0-11514,T,1908,21:00,MIN,-13.8,,,
0-203-0-11514,T,1909,AVG,AVG,8.7,,,
0-203-0-11514,T,1909,AVG,AVG,8.7,,,
0-203-0-11514,T,1909,AVG,AVG,8.7,,,
0-203-0-11514,T,1909,AVG,AVG,8.7,,,
0-203-0-11514,T,1909,AVG,MAX,24.0,,,
0-203-0-11514,T,1909,AVG,MAX,24.0,,,
0-203-0-11514,T,1909,AVG,MAX,24.0,,,
0-203-0-11514,T,1909,AVG,MAX,24.0,,,
0-203-0-11514,T,1909,AVG,MIN,-10.4,,,
0-203-0-11514,T,1909,AVG,MIN,-10.4,,,
0-203-0-11514,T,1909,AVG,MIN,-10.4,,,
0-203-0-11514,T,1909,AVG,MIN,-10.4,,,
0-203-0-11514,T,1909,07:00,AVG,6.5,,,
0-203-0-11514,T,1909,07:00,AVG,6.5,,,
0-203-0-11514,T,1909,07:00,AVG,6.5,,,
0-203-0-11514,T,1909,07:00,AVG,6.5,,,
0-203-0-11514,T,1909,07:00,MAX,20.3,,,
0-203-0-11514,T,1909,07:00,MAX,20.3,,,
0-203-0-11514,T,1909,07:00,MAX,20.3,,,
0-203-0-11514,T,1909,07:00,MAX,20.3,,,
0-203-0-11514,T,1909,07:00,MIN,-15.2,,,
0-203-0-11514,T,1909,07:00,MIN,-15.2,,,
0-203-0-11514,T,1909,07:00,MIN,-15.2,,,
0-203-0-11514,T,1909,07:00,MIN,-15.2,,,
0-203-0-11514,T,1909,14:00,AVG,11.2,,,
0-203-0-11514,T,1909,14:00,AVG,11.2,,,
0-203-0-11514,T,1909,14:00,AVG,11.2,,,
0-203-0-11514,T,1909,14:00,AVG,11.2,,,
0-203-0-11514,T,1909,14:00,MAX,29.6,,,
0-203-0-11514,T,1909,14:00,MAX,29.6,,,
0-203-0-11514,T,1909,14:00,MAX,29.6,,,
0-203-0-11514,T,1909,14:00,MAX,29.6,,,
0-203-0-11514,T,1909,14:00,MIN,-9.7,,,
0-203-0-11514,T,1909,14:00,MIN,-9.7,,,
0-203-0-11514,T,1909,14:00,MIN,-9.7,,,
0-203-0-11514,T,1909,14:00,MIN,-9.7,,,
0-203-0-11514,T,1909,21:00,AVG,8.4,,,
0-203-0-11514,T,1909,21:00,AVG,8.4,,,
0-203-0-11514,T,1909,21:00,AVG,8.4,,,
0-203-0-11514,T,1909,21:00,AVG,8.4,,,
0-203-0-11514,T,1909,21:00,MAX,23.9,,,
0-203-0-11514,T,1909,21:00,MAX,23.9,,,
0-203-0-11514,T,1909,21:00,MAX,23.9,,,
0-203-0-11514,T,1909,21:00,MAX,23.9,,,
0-203-0-11514,T,1909,21:00,MIN,-9.0,,,
0-203-0-11514,T,1909,21:00,MIN,-9.0,,,
0-203-0-11514,T,1909,21:00,MIN,-9.0,,,
0-203-0-11514,T,1909,21:00,MIN,-9.0,,,
0-203-0-11514,T,1910,AVG,AVG,9.6,,,
0-203-0-11514,T,1910,AVG,AVG,9.6,,,
0-203-0-11514,T,1910,AVG,AVG,9.6,,,
0-203-0-11514,T,1910,AVG,AVG,9.6,,,
0-203-0-11514,T,1910,AVG,MAX,23.9,,,
0-203-0-11514,T,1910,AVG,MAX,23.9,,,
0-203-0-11514,T,1910,AVG,MAX,23.9,,,
0-203-0-11514,T,1910,AVG,MAX,23.9,,,
0-203-0-11514,T,1910,AVG,MIN,-3.2,,,
0-203-0-11514,T,1910,AVG,MIN,-3.2,,,
0-203-0-11514,T,1910,AVG,MIN,-3.2,,,
0-203-0-11514,T,1910,AVG,MIN,-3.2,,,
0-203-0-11514,T,1910,07:00,AVG,7.5,,,
0-203-0-11514,T,1910,07:00,AVG,7.5,,,
0-203-0-11514,T,1910,07:00,AVG,7.5,,,
0-203-0-11514,T,1910,07:00,AVG,7.5,,,
0-203-0-11514,T,1910,07:00,MAX,21.6,,,
0-203-0-11514,T,1910,07:00,MAX,21.6,,,
0-203-0-11514,T,1910,07:00,MAX,21.6,,,
0-203-0-11514,T,1910,07:00,MAX,21.6,,,
0-203-0-11514,T,1910,07:00,MIN,-4.6,,,
0-203-0-11514,T,1910,07:00,MIN,-4.6,,,
0-203-0-11514,T,1910,07:00,MIN,-4.6,,,
0-203-0-11514,T,1910,07:00,MIN,-4.6,,,
0-203-0-11514,T,1910,14:00,AVG,12.2,,,
0-203-0-11514,T,1910,14:00,AVG,12.2,,,
0-203-0-11514,T,1910,14:00,AVG,12.2,,,
