STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-203-0-11514,TMI,1911,21:00,L(0),61.0,,,
0-203-0-11514,TMI,1911,21:00,L(0),61.0,,,
0-203-0-11514,TMI,1911,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1911,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1911,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1911,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1911,21:00,MAX,22.5,,,
0-203-0-11514,TMI,1911,21:00,MAX,22.5,,,
0-203-0-11514,TMI,1911,21:00,MAX,22.5,,,
0-203-0-11514,TMI,1911,21:00,MAX,22.5,,,
0-203-0-11514,TMI,1911,21:00,MIN,-11.8,,,
0-203-0-11514,TMI,1911,21:00,MIN,-11.8,,,
0-203-0-11514,TMI,1911,21:00,MIN,-11.8,,,
0-203-0-11514,TMI,1911,21:00,MIN,-11.8,,,
0-203-0-11514,TMI,1912,21:00,AVG,5.3,,,
0-203-0-11514,TMI,1912,21:00,AVG,5.3,,,
0-203-0-11514,TMI,1912,21:00,AVG,5.3,,,
0-203-0-11514,TMI,1912,21:00,AVG,5.3,,,
0-203-0-11514,TMI,1912,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1912,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1912,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1912,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1912,21:00,L(0),69.0,,,
0-203-0-11514,TMI,1912,21:00,L(0),69.0,,,
0-203-0-11514,TMI,1912,21:00,L(0),69.0,,,
0-203-0-11514,TMI,1912,21:00,L(0),69.0,,,
0-203-0-11514,TMI,1912,21:00,L(-12),10.0,,,
0-203-0-11514,TMI,1912,21:00,L(-12),10.0,,,
0-203-0-11514,TMI,1912,21:00,L(-12),10.0,,,
0-203-0-11514,TMI,1912,21:00,L(-12),10.0,,,
0-203-0-11514,TMI,1912,21:00,MAX,18.5,,,
0-203-0-11514,TMI,1912,21:00,MAX,18.5,,,
0-203-0-11514,TMI,1912,21:00,MAX,18.5,,,
0-203-0-11514,TMI,1912,21:00,MAX,18.5,,,
0-203-0-11514,TMI,1912,21:00,MIN,-16.5,,,
0-203-0-11514,TMI,1912,21:00,MIN,-16.5,,,
0-203-0-11514,TMI,1912,21:00,MIN,-16.5,,,
0-203-0-11514,TMI,1912,21:00,MIN,-16.5,,,
0-203-0-11514,TMI,1913,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1913,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1913,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1913,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1913,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1913,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1913,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1913,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1913,21:00,L(0),65.0,,,
0-203-0-11514,TMI,1913,21:00,L(0),65.0,,,
0-203-0-11514,TMI,1913,21:00,L(0),65.0,,,
0-203-0-11514,TMI,1913,21:00,L(0),65.0,,,
0-203-0-11514,TMI,1913,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1913,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1913,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1913,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1913,21:00,MAX,18.6,,,
0-203-0-11514,TMI,1913,21:00,MAX,18.6,,,
0-203-0-11514,TMI,1913,21:00,MAX,18.6,,,
0-203-0-11514,TMI,1913,21:00,MAX,18.6,,,
0-203-0-11514,TMI,1913,21:00,MIN,-11.3,,,
0-203-0-11514,TMI,1913,21:00,MIN,-11.3,,,
0-203-0-11514,TMI,1913,21:00,MIN,-11.3,,,
0-203-0-11514,TMI,1913,21:00,MIN,-11.3,,,
0-203-0-11514,TMI,1914,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1914,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1914,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1914,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1914,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1914,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1914,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1914,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1914,21:00,L(0),63.0,,,
0-203-0-11514,TMI,1914,21:00,L(0),63.0,,,
0-203-0-11514,TMI,1914,21:00,L(0),63.0,,,
0-203-0-11514,TMI,1914,21:00,L(0),63.0,,,
0-203-0-11514,TMI,1914,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1914,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1914,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1914,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1914,21:00,MAX,19.4,,,
0-203-0-11514,TMI,1914,21:00,MAX,19.4,,,
0-203-0-11514,TMI,1914,21:00,MAX,19.4,,,
0-203-0-11514,TMI,1914,21:00,MAX,19.4,,,
0-203-0-11514,TMI,1914,21:00,MIN,-12.2,,,
0-203-0-11514,TMI,1914,21:00,MIN,-12.2,,,
0-203-0-11514,TMI,1914,21:00,MIN,-12.2,,,
0-203-0-11514,TMI,1914,21:00,MIN,-12.2,,,
0-203-0-11514,TMI,1915,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1915,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1915,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1915,21:00,AVG,5.6,,,
0-203-0-11514,TMI,1915,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1915,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1915,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1915,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1915,21:00,L(0),70.0,,,
0-203-0-11514,TMI,1915,21:00,L(0),70.0,,,
0-203-0-11514,TMI,1915,21:00,L(0),70.0,,,
0-203-0-11514,TMI,1915,21:00,L(0),70.0,,,
0-203-0-11514,TMI,1915,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1915,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1915,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1915,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1915,21:00,MAX,19.8,,,
0-203-0-11514,TMI,1915,21:00,MAX,19.8,,,
0-203-0-11514,TMI,1915,21:00,MAX,19.8,,,
0-203-0-11514,TMI,1915,21:00,MAX,19.8,,,
0-203-0-11514,TMI,1915,21:00,MIN,-11.6,,,
0-203-0-11514,TMI,1915,21:00,MIN,-11.6,,,
0-203-0-11514,TMI,1915,21:00,MIN,-11.6,,,
0-203-0-11514,TMI,1915,21:00,MIN,-11.6,,,
0-203-0-11514,TMI,1916,21:00,AVG,6.8,,,
0-203-0-11514,TMI,1916,21:00,AVG,6.8,,,
0-203-0-11514,TMI,1916,21:00,AVG,6.8,,,
0-203-0-11514,TMI,1916,21:00,AVG,6.8,,,
0-203-0-11514,TMI,1916,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1916,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1916,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1916,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1916,21:00,L(0),35.0,,,
0-203-0-11514,TMI,1916,21:00,L(0),35.0,,,
0-203-0-11514,TMI,1916,21:00,L(0),35.0,,,
0-203-0-11514,TMI,1916,21:00,L(0),35.0,,,
0-203-0-11514,TMI,1916,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1916,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1916,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1916,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1916,21:00,MAX,18.0,,,
0-203-0-11514,TMI,1916,21:00,MAX,18.0,,,
0-203-0-11514,TMI,1916,21:00,MAX,18.0,,,
0-203-0-11514,TMI,1916,21:00,MAX,18.0,,,
0-203-0-11514,TMI,1916,21:00,MIN,-7.3,,,
0-203-0-11514,TMI,1916,21:00,MIN,-7.3,,,
0-203-0-11514,TMI,1916,21:00,MIN,-7.3,,,
0-203-0-11514,TMI,1916,21:00,MIN,-7.3,,,
0-203-0-11514,TMI,1917,21:00,AVG,4.8,,,
0-203-0-11514,TMI,1917,21:00,AVG,4.8,,,
0-203-0-11514,TMI,1917,21:00,AVG,4.8,,,
0-203-0-11514,TMI,1917,21:00,AVG,4.8,,,
0-203-0-11514,TMI,1917,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1917,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1917,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1917,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1917,21:00,L(0),100.0,,,
0-203-0-11514,TMI,1917,21:00,L(0),100.0,,,
0-203-0-11514,TMI,1917,21:00,L(0),100.0,,,
0-203-0-11514,TMI,1917,21:00,L(0),100.0,,,
0-203-0-11514,TMI,1917,21:00,L(-12),12.0,,,
0-203-0-11514,TMI,1917,21:00,L(-12),12.0,,,
0-203-0-11514,TMI,1917,21:00,L(-12),12.0,,,
0-203-0-11514,TMI,1917,21:00,L(-12),12.0,,,
0-203-0-11514,TMI,1917,21:00,MAX,20.0,,,
0-203-0-11514,TMI,1917,21:00,MAX,20.0,,,
0-203-0-11514,TMI,1917,21:00,MAX,20.0,,,
0-203-0-11514,TMI,1917,21:00,MAX,20.0,,,
0-203-0-11514,TMI,1917,21:00,MIN,-20.7,,,
0-203-0-11514,TMI,1917,21:00,MIN,-20.7,,,
0-203-0-11514,TMI,1917,21:00,MIN,-20.7,,,
0-203-0-11514,TMI,1917,21:00,MIN,-20.7,,,
0-203-0-11514,TMI,1918,21:00,AVG,6.1,,,
0-203-0-11514,TMI,1918,21:00,AVG,6.1,,,
0-203-0-11514,TMI,1918,21:00,AVG,6.1,,,
0-203-0-11514,TMI,1918,21:00,AVG,6.1,,,
0-203-0-11514,TMI,1918,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1918,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1918,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1918,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1918,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1918,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1918,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1918,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1918,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1918,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1918,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1918,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1918,21:00,MAX,19.4,,,
0-203-0-11514,TMI,1918,21:00,MAX,19.4,,,
0-203-0-11514,TMI,1918,21:00,MAX,19.4,,,
0-203-0-11514,TMI,1918,21:00,MAX,19.4,,,
0-203-0-11514,TMI,1918,21:00,MIN,-9.5,,,
0-203-0-11514,TMI,1918,21:00,MIN,-9.5,,,
0-203-0-11514,TMI,1918,21:00,MIN,-9.5,,,
0-203-0-11514,TMI,1918,21:00,MIN,-9.5,,,
0-203-0-11514,TMI,1919,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1919,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1919,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1919,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1919,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1919,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1919,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1919,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1919,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1919,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1919,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1919,21:00,L(0),74.0,,,
0-203-0-11514,TMI,1919,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1919,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1919,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1919,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1919,21:00,MAX,19.7,,,
0-203-0-11514,TMI,1919,21:00,MAX,19.7,,,
0-203-0-11514,TMI,1919,21:00,MAX,19.7,,,
0-203-0-11514,TMI,1919,21:00,MAX,19.7,,,
0-203-0-11514,TMI,1919,21:00,MIN,-11.2,,,
0-203-0-11514,TMI,1919,21:00,MIN,-11.2,,,
0-203-0-11514,TMI,1919,21:00,MIN,-11.2,,,
0-203-0-11514,TMI,1919,21:00,MIN,-11.2,,,
0-203-0-11514,TMI,1920,21:00,AVG,6.6,,,
0-203-0-11514,TMI,1920,21:00,AVG,6.6,,,
0-203-0-11514,TMI,1920,21:00,AVG,6.6,,,
0-203-0-11514,TMI,1920,21:00,AVG,6.6,,,
0-203-0-11514,TMI,1920,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1920,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1920,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1920,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1920,21:00,L(0),77.0,,,
0-203-0-11514,TMI,1920,21:00,L(0),77.0,,,
0-203-0-11514,TMI,1920,21:00,L(0),77.0,,,
0-203-0-11514,TMI,1920,21:00,L(0),77.0,,,
0-203-0-11514,TMI,1920,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1920,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1920,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1920,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1920,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1920,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1920,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1920,21:00,MAX,20.2,,,
0-203-0-11514,TMI,1920,21:00,MIN,-12.2,,,
0-203-0-11514,TMI,1920,21:00,MIN,-12.2,,,
0-203-0-11514,TMI,1920,21:00,MIN,-12.2,,,
0-203-0-11514,TMI,1920,21:00,MIN,-12.2,,,
0-203-0-11514,TMI,1921,21:00,AVG,6.4,,,
0-203-0-11514,TMI,1921,21:00,AVG,6.4,,,
0-203-0-11514,TMI,1921,21:00,AVG,6.4,,,
0-203-0-11514,TMI,1921,21:00,AVG,6.4,,,
0-203-0-11514,TMI,1921,21:00,GE(20),7.0,,,
0-203-0-11514,TMI,1921,21:00,GE(20),7.0,,,
0-203-0-11514,TMI,1921,21:00,GE(20),7.0,,,
0-203-0-11514,TMI,1921,21:00,GE(20),7.0,,,
0-203-0-11514,TMI,1921,21:00,L(0),55.0,,,
0-203-0-11514,TMI,1921,21:00,L(0),55.0,,,
0-203-0-11514,TMI,1921,21:00,L(0),55.0,,,
0-203-0-11514,TMI,1921,21:00,L(0),55.0,,,
0-203-0-11514,TMI,1921,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1921,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1921,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1921,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1921,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1921,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1921,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1921,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1921,21:00,MIN,-11.2,,,
0-203-0-11514,TMI,1921,21:00,MIN,-11.2,,,
0-203-0-11514,TMI,1921,21:00,MIN,-11.2,,,
0-203-0-11514,TMI,1921,21:00,MIN,-11.2,,,
0-203-0-11514,TMI,1922,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1922,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1922,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1922,21:00,AVG,5.0,,,
0-203-0-11514,TMI,1922,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1922,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1922,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1922,21:00,GE(20),1.0,,,
0-203-0-11514,TMI,1922,21:00,L(0),80.0,,,
0-203-0-11514,TMI,1922,21:00,L(0),80.0,,,
0-203-0-11514,TMI,1922,21:00,L(0),80.0,,,
0-203-0-11514,TMI,1922,21:00,L(0),80.0,,,
0-203-0-11514,TMI,1922,21:00,L(-12),10.0,,,
0-203-0-11514,TMI,1922,21:00,L(-12),10.0,,,
0-203-0-11514,TMI,1922,21:00,L(-12),10.0,,,
0-203-0-11514,TMI,1922,21:00,L(-12),10.0,,,
0-203-0-11514,TMI,1922,21:00,MAX,20.7,,,
0-203-0-11514,TMI,1922,21:00,MAX,20.7,,,
0-203-0-11514,TMI,1922,21:00,MAX,20.7,,,
0-203-0-11514,TMI,1922,21:00,MAX,20.7,,,
0-203-0-11514,TMI,1922,21:00,MIN,-19.4,,,
0-203-0-11514,TMI,1922,21:00,MIN,-19.4,,,
0-203-0-11514,TMI,1922,21:00,MIN,-19.4,,,
0-203-0-11514,TMI,1922,21:00,MIN,-19.4,,,
0-203-0-11514,TMI,1923,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1923,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1923,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1923,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1923,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1923,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1923,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1923,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1923,21:00,L(0),65.0,,,
0-203-0-11514,TMI,1923,21:00,L(0),65.0,,,
0-203-0-11514,TMI,1923,21:00,L(0),65.0,,,
0-203-0-11514,TMI,1923,21:00,L(0),65.0,,,
0-203-0-11514,TMI,1923,21:00,L(-12),5.0,,,
0-203-0-11514,TMI,1923,21:00,L(-12),5.0,,,
0-203-0-11514,TMI,1923,21:00,L(-12),5.0,,,
0-203-0-11514,TMI,1923,21:00,L(-12),5.0,,,
0-203-0-11514,TMI,1923,21:00,MAX,19.8,,,
0-203-0-11514,TMI,1923,21:00,MAX,19.8,,,
0-203-0-11514,TMI,1923,21:00,MAX,19.8,,,
0-203-0-11514,TMI,1923,21:00,MAX,19.8,,,
0-203-0-11514,TMI,1923,21:00,MIN,-15.5,,,
0-203-0-11514,TMI,1923,21:00,MIN,-15.5,,,
0-203-0-11514,TMI,1923,21:00,MIN,-15.5,,,
0-203-0-11514,TMI,1923,21:00,MIN,-15.5,,,
0-203-0-11514,TMI,1924,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1924,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1924,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1924,21:00,AVG,5.5,,,
0-203-0-11514,TMI,1924,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1924,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1924,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1924,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1924,21:00,L(0),99.0,,,
0-203-0-11514,TMI,1924,21:00,L(0),99.0,,,
0-203-0-11514,TMI,1924,21:00,L(0),99.0,,,
0-203-0-11514,TMI,1924,21:00,L(0),99.0,,,
0-203-0-11514,TMI,1924,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1924,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1924,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1924,21:00,L(-12),1.0,,,
0-203-0-11514,TMI,1924,21:00,MAX,19.5,,,
0-203-0-11514,TMI,1924,21:00,MAX,19.5,,,
0-203-0-11514,TMI,1924,21:00,MAX,19.5,,,
0-203-0-11514,TMI,1924,21:00,MAX,19.5,,,
0-203-0-11514,TMI,1924,21:00,MIN,-13.6,,,
0-203-0-11514,TMI,1924,21:00,MIN,-13.6,,,
0-203-0-11514,TMI,1924,21:00,MIN,-13.6,,,
0-203-0-11514,TMI,1924,21:00,MIN,-13.6,,,
0-203-0-11514,TMI,1925,21:00,AVG,6.4,,,
0-203-0-11514,TMI,1925,21:00,AVG,6.4,,,
0-203-0-11514,TMI,1925,21:00,AVG,6.4,,,
0-203-0-11514,TMI,1925,21:00,AVG,6.4,,,
0-203-0-11514,TMI,1925,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1925,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1925,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1925,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1925,21:00,L(0),51.0,,,
0-203-0-11514,TMI,1925,21:00,L(0),51.0,,,
0-203-0-11514,TMI,1925,21:00,L(0),51.0,,,
0-203-0-11514,TMI,1925,21:00,L(0),51.0,,,
0-203-0-11514,TMI,1925,21:00,L(-12),4.0,,,
0-203-0-11514,TMI,1925,21:00,L(-12),4.0,,,
0-203-0-11514,TMI,1925,21:00,L(-12),4.0,,,
0-203-0-11514,TMI,1925,21:00,L(-12),4.0,,,
0-203-0-11514,TMI,1925,21:00,MAX,18.3,,,
0-203-0-11514,TMI,1925,21:00,MAX,18.3,,,
0-203-0-11514,TMI,1925,21:00,MAX,18.3,,,
0-203-0-11514,TMI,1925,21:00,MAX,18.3,,,
0-203-0-11514,TMI,1925,21:00,MIN,-14.8,,,
0-203-0-11514,TMI,1925,21:00,MIN,-14.8,,,
0-203-0-11514,TMI,1925,21:00,MIN,-14.8,,,
0-203-0-11514,TMI,1925,21:00,MIN,-14.8,,,
0-203-0-11514,TMI,1926,21:00,AVG,6.8,,,
0-203-0-11514,TMI,1926,21:00,AVG,6.8,,,
0-203-0-11514,TMI,1926,21:00,AVG,6.8,,,
0-203-0-11514,TMI,1926,21:00,AVG,6.8,,,
0-203-0-11514,TMI,1926,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1926,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1926,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1926,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1926,21:00,L(0),41.0,,,
0-203-0-11514,TMI,1926,21:00,L(0),41.0,,,
0-203-0-11514,TMI,1926,21:00,L(0),41.0,,,
0-203-0-11514,TMI,1926,21:00,L(0),41.0,,,
0-203-0-11514,TMI,1926,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1926,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1926,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1926,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1926,21:00,MAX,18.4,,,
0-203-0-11514,TMI,1926,21:00,MAX,18.4,,,
0-203-0-11514,TMI,1926,21:00,MAX,18.4,,,
0-203-0-11514,TMI,1926,21:00,MAX,18.4,,,
0-203-0-11514,TMI,1926,21:00,MIN,-11.1,,,
0-203-0-11514,TMI,1926,21:00,MIN,-11.1,,,
0-203-0-11514,TMI,1926,21:00,MIN,-11.1,,,
0-203-0-11514,TMI,1926,21:00,MIN,-11.1,,,
0-203-0-11514,TMI,1927,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1927,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1927,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1927,21:00,AVG,6.2,,,
0-203-0-11514,TMI,1927,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1927,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1927,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1927,21:00,GE(20),0.0,,,
0-203-0-11514,TMI,1927,21:00,L(0),68.0,,,
0-203-0-11514,TMI,1927,21:00,L(0),68.0,,,
0-203-0-11514,TMI,1927,21:00,L(0),68.0,,,
0-203-0-11514,TMI,1927,21:00,L(0),68.0,,,
0-203-0-11514,TMI,1927,21:00,L(-12),2.0,,,
0-203-0-11514,TMI,1927,21:00,L(-12),2.0,,,
0-203-0-11514,TMI,1927,21:00,L(-12),2.0,,,
0-203-0-11514,TMI,1927,21:00,L(-12),2.0,,,
0-203-0-11514,TMI,1927,21:00,MAX,19.7,,,
0-203-0-11514,TMI,1927,21:00,MAX,19.7,,,
0-203-0-11514,TMI,1927,21:00,MAX,19.7,,,
0-203-0-11514,TMI,1927,21:00,MAX,19.7,,,
0-203-0-11514,TMI,1927,21:00,MIN,-20.4,,,
0-203-0-11514,TMI,1927,21:00,MIN,-20.4,,,
0-203-0-11514,TMI,1927,21:00,MIN,-20.4,,,
0-203-0-11514,TMI,1927,21:00,MIN,-20.4,,,
0-203-0-11514,TMI,1928,21:00,AVG,6.3,,,
0-203-0-11514,TMI,1928,21:00,AVG,6.3,,,
0-203-0-11514,TMI,1928,21:00,AVG,6.3,,,
0-203-0-11514,TMI,1928,21:00,AVG,6.3,,,
0-203-0-11514,TMI,1928,21:00,GE(20),3.0,,,
0-203-0-11514,TMI,1928,21:00,GE(20),3.0,,,
0-203-0-11514,TMI,1928,21:00,GE(20),3.0,,,
0-203-0-11514,TMI,1928,21:00,GE(20),3.0,,,
0-203-0-11514,TMI,1928,21:00,L(0),55.0,,,
0-203-0-11514,TMI,1928,21:00,L(0),55.0,,,
0-203-0-11514,TMI,1928,21:00,L(0),55.0,,,
0-203-0-11514,TMI,1928,21:00,L(0),55.0,,,
0-203-0-11514,TMI,1928,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1928,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1928,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1928,21:00,L(-12),0.0,,,
0-203-0-11514,TMI,1928,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1928,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1928,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1928,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1928,21:00,MIN,-10.3,,,
0-203-0-11514,TMI,1928,21:00,MIN,-10.3,,,
0-203-0-11514,TMI,1928,21:00,MIN,-10.3,,,
0-203-0-11514,TMI,1928,21:00,MIN,-10.3,,,
0-203-0-11514,TMI,1929,21:00,AVG,4.4,,,
0-203-0-11514,TMI,1929,21:00,AVG,4.4,,,
0-203-0-11514,TMI,1929,21:00,AVG,4.4,,,
0-203-0-11514,TMI,1929,21:00,AVG,4.4,,,
0-203-0-11514,TMI,1929,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1929,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1929,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1929,21:00,GE(20),2.0,,,
0-203-0-11514,TMI,1929,21:00,L(0),98.0,,,
0-203-0-11514,TMI,1929,21:00,L(0),98.0,,,
0-203-0-11514,TMI,1929,21:00,L(0),98.0,,,
0-203-0-11514,TMI,1929,21:00,L(0),98.0,,,
0-203-0-11514,TMI,1929,21:00,L(-12),25.0,,,
0-203-0-11514,TMI,1929,21:00,L(-12),25.0,,,
0-203-0-11514,TMI,1929,21:00,L(-12),25.0,,,
0-203-0-11514,TMI,1929,21:00,L(-12),25.0,,,
0-203-0-11514,TMI,1929,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1929,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1929,21:00,MAX,22.0,,,
0-203-0-11514,TMI,1929,21:00,MAX,22.0,,,
